Object name,Valid Name,Original category (auto),ID (auto),New Category,Original Synset (auto),New Synset (auto),Duplicate?,Exists in deletion?
shelf_side-bxfkjj,1,shelf_side,bxfkjj,bookcase_side,#N/A,bookcase_side.n.01,0,0
shelf_side-yujrmw,1,shelf_side,yujrmw,bookcase_side,#N/A,bookcase_side.n.01,0,0
shelf_top-pfiole,1,shelf_top,pfiole,bookcase_top,#N/A,bookcase_top.n.01,0,0
drawer_unit-todopf,1,drawer_unit,todopf,bottom_cabinet,#N/A,cabinet.n.01,0,0
drawer_unit-todoph,1,drawer_unit,todoph,bottom_cabinet,#N/A,cabinet.n.01,0,0
drawer_unit-todoac,1,drawer_unit,todoac,bottom_cabinet,#N/A,cabinet.n.01,0,0
drawer_unit-todopi,1,drawer_unit,todopi,bottom_cabinet,#N/A,cabinet.n.01,0,0
jar-bqpmsv,1,jar,bqpmsv,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-crlhmi,1,jar,crlhmi,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-gejwoi,1,jar,gejwoi,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-ifgcmr,1,jar,ifgcmr,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-jdwvyt,1,jar,jdwvyt,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-lvuvbf,1,jar,lvuvbf,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-mefezc,1,jar,mefezc,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-ociqav,1,jar,ociqav,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-pjaljg,1,jar,pjaljg,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-qdnmwg,1,jar,qdnmwg,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-qzwijs,1,jar,qzwijs,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-vxqpnm,1,jar,vxqpnm,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-waousd,1,jar,waousd,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-wcqjew,1,jar,wcqjew,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-zdeyzf,1,jar,zdeyzf,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
jar-gqtsam,1,jar,gqtsam,hinged_jar,#N/A,hinged_jar.n.01,0,0
jar-jnjtrl,1,jar,jnjtrl,hinged_jar,#N/A,hinged_jar.n.01,0,0
jar-kijnrj,1,jar,kijnrj,hinged_jar,#N/A,hinged_jar.n.01,0,0
jar-vzwhbg,1,jar,vzwhbg,hinged_jar,#N/A,hinged_jar.n.01,0,0
grocery_cupboard-uundbq,1,grocery_cupboard,uundbq,grocery_shelf,#N/A,grocery_shelf.n.01,0,0
open_air_cooler-vzwcql,1,open_air_cooler,vzwcql,grocery_fridge,#N/A,grocery_fridge.n.01,0,0
recycling_bin-glzckq,1,recycling_bin,glzckq,public_trash_can,recycling_bin.n.01,public_trash_can.n.01,0,0
recycling_bin-duugbb,1,recycling_bin,duugbb,public_trash_can,recycling_bin.n.01,public_trash_can.n.01,0,0
binder-guhatz,1,binder,guhatz,folder,#N/A,folder.n.02,0,0
binder-lktggf,1,binder,lktggf,folder,#N/A,folder.n.02,0,0
magazine_rack-rkpmec,1,magazine_rack,rkpmec,magazine_stand,magazine_rack.n.01,grocery_shelf.n.01,0,0
magazine_rack-apfdcj,1,magazine_rack,apfdcj,magazine_stand,magazine_rack.n.01,grocery_shelf.n.01,0,0
magazine_rack-arrjbg,1,magazine_rack,arrjbg,magazine_stand,magazine_rack.n.01,grocery_shelf.n.01,0,0
folder-cdhybw,1,folder,cdhybw,magazine_rack,folder.n.02,magazine_rack.n.01,0,0
folder-szdjbr,1,folder,szdjbr,magazine_rack,folder.n.02,magazine_rack.n.01,0,0
folder-fvkjpt,1,folder,fvkjpt,magazine_rack,folder.n.02,magazine_rack.n.01,0,0
folder-enzfco,1,folder,enzfco,magazine_rack,folder.n.02,magazine_rack.n.01,0,0
desk_organizer-hlilzh,1,desk_organizer,hlilzh,magazine_rack,magazine_rack.n.01,magazine_rack.n.01,0,0
desk_organizer-yvhjht,1,desk_organizer,yvhjht,magazine_rack,magazine_rack.n.01,magazine_rack.n.01,0,0
lingerie-uaidmc,1,lingerie,uaidmc,bra,#N/A,brassiere.n.01,0,0
fireplace-gwqitr,1,fireplace,gwqitr,gas_fireplace,#N/A,gas_fireplace.n.01,0,0
fireplace-gpnsij,1,fireplace,gpnsij,wood_fireplace,#N/A,wood_fireplace.n.01,0,0
pencil_box-mrrpay,1,pencil_box,mrrpay,pencil_holder,#N/A,pencil_holder.n.01,0,0
pencil_box-nqiujp,1,pencil_box,nqiujp,pencil_holder,#N/A,pencil_holder.n.01,0,0
pencil_box-taixcy,1,pencil_box,taixcy,pencil_holder,#N/A,pencil_holder.n.01,0,0
bookcase-heqtlk,1,bookcase,heqtlk,serving_cart,bookcase.n.01,serving_cart.n.01,0,0
paperback_book-okcflv,1,paperback_book,okcflv,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-sbrrwi,1,paperback_book,sbrrwi,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-xdnswn,1,paperback_book,xdnswn,notebook,paperback_book.n.01,notebook.n.01,0,0
toast-nmxadm,1,toast,nmxadm,fruitcake,toast.n.01,fruitcake.n.02,0,0
cap-pbmsji,1,cap,pbmsji,lid,cap.n.02,lid.n.02,0,0
skateboard_wheel-jljqtt,1,skateboard_wheel,jljqtt,skateboard_wheel_assembly,skateboard_wheel.n.01,skateboard_wheel.n.01,0,0
watermelon-diflgd,1,watermelon,diflgd,half_watermelon,watermelon.n.02,half__watermelon.n.01,0,0
cap-oawddr,1,cap,oawddr,lid,cap.n.02,lid.n.02,0,0
plate-nmhxfz,1,plate,nmhxfz,bowl,plate.n.04,bowl.n.01,0,0
public_trash_can-mdojox,1,public_trash_can,mdojox,recycling_bin,public_trash_can.n.01,recycling_bin.n.01,0,0
public_trash_can-pdmzhv,1,public_trash_can,pdmzhv,recycling_bin,public_trash_can.n.01,recycling_bin.n.01,0,0
plate-haewxp,1,plate,haewxp,bowl,plate.n.04,bowl.n.01,0,0
bottle_of_conditioner-njqnuo,1,bottle_of_conditioner,njqnuo,conditioner_dispenser,bottle__of__conditioner.n.01,conditioner__dispenser.n.01,0,0
cocoa_powder_box-cjmtvq,1,cocoa_powder_box,cjmtvq,cocoa_powder_jar,#N/A,cocoa_powder__jar.n.01,0,0
shelf-dvnwfa,1,shelf,dvnwfa,commercial_kitchen_shelf,shelf.n.01,shelf.n.01,0,0
cap-tnwisp,1,cap,tnwisp,lid,cap.n.02,lid.n.02,0,0
can_of_baking_mix-uhvkxj,1,can_of_baking_mix,uhvkxj,box_of_baking_mix,can__of__baking_mix.n.01,box__of__baking_mix.n.01,0,0
plate-pyilfa,1,plate,pyilfa,bowl,plate.n.04,bowl.n.01,0,0
box_of_coffee-poteji,1,box_of_coffee,poteji,can_of_coffee,box__of__coffee.n.01,can__of__coffee.n.01,0,0
checkout_counter-bfdnho,1,checkout_counter,bfdnho,snack_rack,checkout.n.03,snack_rack.n.01,0,0
bottle_of_apple_juice-pttzdw,1,bottle_of_apple_juice,pttzdw,box_of_apple_juice,bottle__of__apple_juice.n.01,box__of__apple_juice.n.01,0,0
paperback_book-acaxtl,1,paperback_book,acaxtl,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-aceozs,1,paperback_book,aceozs,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-acskbo,1,paperback_book,acskbo,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-aewljo,1,paperback_book,aewljo,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-atxzzy,1,paperback_book,atxzzy,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-bgtbdp,1,paperback_book,bgtbdp,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-bklqfz,1,paperback_book,bklqfz,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-bobmzf,1,paperback_book,bobmzf,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-chumjg,1,paperback_book,chumjg,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-cwkwqk,1,paperback_book,cwkwqk,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-dbmzmo,1,paperback_book,dbmzmo,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-dyqykd,1,paperback_book,dyqykd,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-dystbu,1,paperback_book,dystbu,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-egvwya,1,paperback_book,egvwya,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ekefru,1,paperback_book,ekefru,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-eqhjud,1,paperback_book,eqhjud,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ewjgzf,1,paperback_book,ewjgzf,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-fnruqu,1,paperback_book,fnruqu,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-gacoxw,1,paperback_book,gacoxw,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-gcytxe,1,paperback_book,gcytxe,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-gdaauh,1,paperback_book,gdaauh,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ggfkba,1,paperback_book,ggfkba,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-gophxm,1,paperback_book,gophxm,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-gpefzh,1,paperback_book,gpefzh,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-gyfnow,1,paperback_book,gyfnow,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-hbszjg,1,paperback_book,hbszjg,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-hccdxo,1,paperback_book,hccdxo,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-hcwuuq,1,paperback_book,hcwuuq,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-hgerqh,1,paperback_book,hgerqh,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-hhbfwv,1,paperback_book,hhbfwv,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-hvllsq,1,paperback_book,hvllsq,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-hxjtci,1,paperback_book,hxjtci,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-iobfrl,1,paperback_book,iobfrl,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ipkwys,1,paperback_book,ipkwys,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-itjgnt,1,paperback_book,itjgnt,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-jaifmc,1,paperback_book,jaifmc,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-jcialv,1,paperback_book,jcialv,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-jcsevf,1,paperback_book,jcsevf,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-jikaee,1,paperback_book,jikaee,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-jsbpva,1,paperback_book,jsbpva,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-keailc,1,paperback_book,keailc,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-kerenw,1,paperback_book,kerenw,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ktlyoa,1,paperback_book,ktlyoa,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-kvaorj,1,paperback_book,kvaorj,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-kzdjtz,1,paperback_book,kzdjtz,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-lbjkhk,1,paperback_book,lbjkhk,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-lebhqw,1,paperback_book,lebhqw,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-lekmfy,1,paperback_book,lekmfy,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-lfbzdu,1,paperback_book,lfbzdu,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-lffzty,1,paperback_book,lffzty,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-lktpjp,1,paperback_book,lktpjp,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-loazgc,1,paperback_book,loazgc,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-lpnxqn,1,paperback_book,lpnxqn,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ltfqpb,1,paperback_book,ltfqpb,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-lzdite,1,paperback_book,lzdite,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-mijfhq,1,paperback_book,mijfhq,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-mkfrad,1,paperback_book,mkfrad,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-mlxtxh,1,paperback_book,mlxtxh,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-mmscwm,1,paperback_book,mmscwm,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-mpclle,1,paperback_book,mpclle,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-mpqusy,1,paperback_book,mpqusy,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-nbuuwf,1,paperback_book,nbuuwf,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-nsgkkp,1,paperback_book,nsgkkp,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ohcbwk,1,paperback_book,ohcbwk,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-onmmao,1,paperback_book,onmmao,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-oqemit,1,paperback_book,oqemit,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-otvmvn,1,paperback_book,otvmvn,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-pagmpi,1,paperback_book,pagmpi,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-piaesm,1,paperback_book,piaesm,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-pmnfgl,1,paperback_book,pmnfgl,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-pnjosu,1,paperback_book,pnjosu,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-prifte,1,paperback_book,prifte,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-qbllsj,1,paperback_book,qbllsj,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-qhvvlh,1,paperback_book,qhvvlh,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-rgzvyu,1,paperback_book,rgzvyu,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-rpptjr,1,paperback_book,rpptjr,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ruifbr,1,paperback_book,ruifbr,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ryzohp,1,paperback_book,ryzohp,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-rzuzmj,1,paperback_book,rzuzmj,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-seibrl,1,paperback_book,seibrl,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-skqbff,1,paperback_book,skqbff,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-tmiacj,1,paperback_book,tmiacj,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-tmlwev,1,paperback_book,tmlwev,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-tqrqbu,1,paperback_book,tqrqbu,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-trlvhd,1,paperback_book,trlvhd,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ufgtdl,1,paperback_book,ufgtdl,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ujtvvt,1,paperback_book,ujtvvt,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-umdcwo,1,paperback_book,umdcwo,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-umtflg,1,paperback_book,umtflg,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-unpvyf,1,paperback_book,unpvyf,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-urfwur,1,paperback_book,urfwur,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-uwaqwg,1,paperback_book,uwaqwg,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-uzmhnf,1,paperback_book,uzmhnf,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-vujkvf,1,paperback_book,vujkvf,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-vxjpqu,1,paperback_book,vxjpqu,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-wbprfv,1,paperback_book,wbprfv,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-wdnkpr,1,paperback_book,wdnkpr,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-wehqno,1,paperback_book,wehqno,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-wiydxy,1,paperback_book,wiydxy,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-wudyye,1,paperback_book,wudyye,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-xcxndi,1,paperback_book,xcxndi,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-xgxeev,1,paperback_book,xgxeev,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-xkjctf,1,paperback_book,xkjctf,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ydgedi,1,paperback_book,ydgedi,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ymqzzc,1,paperback_book,ymqzzc,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-yomcyv,1,paperback_book,yomcyv,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-zegvtj,1,paperback_book,zegvtj,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-zmjcet,1,paperback_book,zmjcet,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-ztoris,1,paperback_book,ztoris,hardback,paperback_book.n.01,hardback.n.01,0,0
paperback_book-zzevep,1,paperback_book,zzevep,hardback,paperback_book.n.01,hardback.n.01,0,0
shelf-kvlewx,1,shelf,kvlewx,bookcase,shelf.n.01,bookcase.n.01,0,0
jar_of_orange_jam-hjrnct,1,jar_of_orange_jam,hjrnct,hingeless_jar,#N/A,hingeless_jar.n.01,0,0
walls-zwkfzz,1,walls,zwkfzz,signpost,wall.n.01,signpost.n.01,0,0
walls-bzkvvl,1,walls,bzkvvl,signpost,wall.n.01,signpost.n.01,0,0
drinking_fountain-wikvlp,1,drinking_fountain,wikvlp,pedestal_sink,drinking_fountain.n.02,sink.n.01,0,0
cap-iojcmf,1,cap,iojcmf,lid,cap.n.02,lid.n.02,0,0
grill-cgobyh,1,grill,cgobyh,charcoal_grill,#N/A,grill.n.02,0,0
grill-ddlqye,1,grill,ddlqye,charcoal_grill,#N/A,grill.n.02,0,0
grill-drcurn,1,grill,drcurn,flat_top_grill,#N/A,grill.n.02,0,0
grill-ncdzkj,1,grill,ncdzkj,flat_top_grill,#N/A,grill.n.02,0,0
grill-tusmtd,1,grill,tusmtd,charcoal_grill,#N/A,grill.n.02,0,0
grill-wchhzh,1,grill,wchhzh,flat_top_grill,#N/A,grill.n.02,0,0
wall_mounted_sink-qnequy,1,wall_mounted_sink,qnequy,tabletop_sink,sink.n.01,sink.n.01,0,0
soybean-wlktgt,1,soybean,wlktgt,soy,#N/A,soy.n.04,0,0
soybean-wodmnd,1,soybean,wodmnd,soy,#N/A,soy.n.04,0,0
soybean-yujqba,1,soybean,yujqba,soy,#N/A,soy.n.04,0,0
peanut_nut-deftjq,1,peanut_nut,deftjq,peanut,#N/A,peanut.n.04,0,0
peanut_nut-irgjqx,1,peanut_nut,irgjqx,peanut,#N/A,peanut.n.04,0,0
peanut_nut-jbfabl,1,peanut_nut,jbfabl,peanut,#N/A,peanut.n.04,0,0
peanut_nut-scegcm,1,peanut_nut,scegcm,peanut,#N/A,peanut.n.04,0,0
fennel-afvajq,1,fennel,afvajq,whole_fennel,#N/A,fennel.n.02,0,0
